104.0713,45,60
99.3919,45,62
99.3919,45,64
102.2912,45,66
97.6919,45,68
94.9229,45,70
93.8374,45,72
92.7643,45,74
93.2993,45,76
91.1776,45,78
90.6548,45,80
78.0648,45,82
90.6548,45,84
91.1776,45,86
90.6548,45,88
88.5933,45,90
90.6548,45,92
91.1776,45,94
91.1776,45,96
91.1776,45,98
90.6548,45,100
90.6548,45,102
87.0779,45,104
93.2993,45,106
93.2993,45,108
92.7643,45,110
95.4703,45,112
95.4703,45,114
97.6919,45,116
93.8374,45,118
99.9651,45,120
74.9847,47,60
94.9229,47,62
92.2323,47,64
89.1042,47,66
74.5548,47,68
90.6548,47,70
90.6548,47,72
88.5933,47,74
88.0852,47,76
71.2025,47,78
89.6181,47,80
89.6181,47,82
87.0779,47,84
87.0779,47,86
85.5885,47,88
74.5548,47,90
87.0779,47,92
87.0779,47,94
87.5801,47,96
89.1042,47,98
88.0852,47,100
76.2896,47,102
83.1626,47,104
89.1042,47,106
91.1776,47,108
91.1776,47,110
93.2993,47,112
93.2993,47,114
93.2993,47,116
94.9229,47,118
93.8374,47,120
89.6181,49,60
93.2993,49,62
91.1776,49,64
90.6548,49,66
86.5786,49,68
75.4172,49,70
93.2993,49,72
89.1042,49,74
87.5801,49,76
87.5801,49,78
87.5801,49,80
87.0779,49,82
84.6098,49,84
85.0978,49,86
69.9846,49,88
84.1246,49,90
87.0779,49,92
85.5885,49,94
85.5885,49,96
87.5801,49,98
87.0779,49,100
86.0821,49,102
85.5885,49,104
86.0821,49,106
78.9679,49,108
89.1042,49,110
91.1776,49,112
91.7035,49,114
93.2993,49,116
92.7643,49,118
93.2993,49,120
90.1350,51,60
87.5801,51,62
91.1776,51,64
93.2993,51,66
89.1042,51,68
87.0779,51,70
87.0779,51,72
87.0779,51,74
82.6857,51,76
84.6098,51,78
84.1246,51,80
85.0978,51,82
77.6172,51,84
85.0978,51,86
83.6422,51,88
83.1626,51,90
83.1626,51,92
83.1626,51,94
80.8054,51,96
71.2025,51,98
85.0978,51,100
85.0978,51,102
87.0779,51,104
87.0779,51,106
87.0779,51,108
87.0779,51,110
89.6181,51,112
89.1042,51,114
89.1042,51,116
93.2993,51,118
92.7643,51,120
93.2993,53,60
91.1776,53,62
89.1042,53,64
87.5801,53,66
87.0779,53,68
85.5885,53,70
85.0978,53,72
85.5885,53,74
83.1626,53,76
84.6098,53,78
83.1626,53,80
71.2025,53,82
77.6172,53,84
88.0852,53,86
85.0978,53,88
82.2116,53,90
83.6422,53,92
83.6422,53,94
83.6422,53,96
83.6422,53,98
83.1626,53,100
83.1626,53,102
84.6098,53,104
85.0978,53,106
85.0978,53,108
85.5885,53,110
83.6422,53,112
72.8593,53,114
89.1042,53,116
87.0779,53,118
85.0978,53,120
89.1042,55,60
87.0779,55,62
87.5801,55,64
85.5885,55,66
85.5885,55,68
83.1626,55,70
82.2116,55,72
81.2714,55,74
74.5548,55,76
69.5833,55,78
82.2116,55,80
83.1626,55,82
82.6857,55,84
80.8054,55,86
82.2116,55,88
82.2116,55,90
82.2116,55,92
80.8054,55,94
82.2116,55,96
82.2116,55,98
82.2116,55,100
82.2116,55,102
82.2116,55,104
83.1626,55,106
82.6857,55,108
83.1626,55,110
82.6857,55,112
80.8054,55,114
87.0779,55,116
71.2025,55,118
71.6131,55,120
87.0779,57,60
87.0779,57,62
85.5885,57,64
85.5885,57,66
83.6422,57,68
83.1626,57,70
83.1626,57,72
81.7402,57,74
81.7402,57,76
80.3421,57,78
75.4172,57,80
65.6947,57,82
66.4546,57,84
72.0262,57,86
80.3421,57,88
85.0978,57,90
81.2714,57,92
78.9679,57,94
80.3421,57,96
80.8054,57,98
80.8054,57,100
82.6857,57,102
82.6857,57,104
82.2116,57,106
82.2116,57,108
83.6422,57,110
85.5885,57,112
85.5885,57,114
87.0779,57,116
87.0779,57,118
87.0779,57,120
85.0978,59,60
69.5833,59,62
76.2896,59,64
84.1246,59,66
81.7402,59,68
82.2116,59,70
82.6857,59,72
80.8054,59,74
80.8054,59,76
80.3421,59,78
78.9679,59,80
78.9679,59,82
78.9679,59,84
78.5151,59,86
78.9679,59,88
78.9679,59,90
78.9679,59,92
78.9679,59,94
78.5151,59,96
78.5151,59,98
79.8814,59,100
78.9679,59,102
80.3421,59,104
78.9679,59,106
78.9679,59,108
81.7402,59,110
82.2116,59,112
81.7402,59,114
82.2116,59,116
68.7876,59,118
78.9679,59,120
85.0978,61,60
83.1626,61,62
83.6422,61,64
82.2116,61,66
82.2116,61,68
80.3421,61,70
80.8054,61,72
78.9679,61,74
78.5151,61,76
78.9679,61,78
78.9679,61,80
76.7296,61,82
77.1721,61,84
76.7296,61,86
77.1721,61,88
76.7296,61,90
76.7296,61,92
77.6172,61,94
74.9847,61,96
72.4415,61,98
62.7408,61,100
78.9679,61,102
64.9434,61,104
74.5548,61,106
76.7296,61,108
78.5151,61,110
82.2116,61,112
79.4233,61,114
82.2116,61,116
83.1626,61,118
85.0978,61,120
75.4172,63,60
68.0010,63,62
85.0978,63,64
80.3421,63,66
80.8054,63,68
80.8054,63,70
78.5151,63,72
78.9679,63,74
77.1721,63,76
77.1721,63,78
77.1721,63,80
75.4172,63,82
75.4172,63,84
75.4172,63,86
75.4172,63,88
75.8521,63,90
75.4172,63,92
75.4172,63,94
77.1721,63,96
75.4172,63,98
77.1721,63,100
76.7296,63,102
76.7296,63,104
78.9679,63,106
78.9679,63,108
78.5151,63,110
80.3421,63,112
80.8054,63,114
82.2116,63,116
82.6857,63,118
83.1626,63,120
83.1626,65,60
82.2116,65,62
82.2116,65,64
78.9679,65,66
78.0648,65,68
75.4172,65,70
72.0262,65,72
71.2025,65,74
63.4666,65,76
70.3883,65,78
71.2025,65,80
75.4172,65,82
64.9434,65,84
64.9434,65,86
61.3140,65,88
75.4172,65,90
64.9434,65,92
67.2233,65,94
67.2233,65,96
64.9434,65,98
74.9847,65,100
66.4546,65,102
64.9434,65,104
70.7942,65,106
78.9679,65,108
69.5833,65,110
72.4415,65,112
65.3180,65,114
77.1721,65,116
82.2116,65,118
82.2116,65,120
69.5833,67,60
82.2116,67,62
77.6172,67,64
77.6172,67,66
85.0978,67,68
81.2714,67,70
76.7296,67,72
75.8521,67,74
75.4172,67,76
75.8521,67,78
73.7022,67,80
73.2795,67,82
73.7022,67,84
69.1843,67,86
60.2653,67,88
60.2653,67,90
70.7942,67,92
74.1272,67,94
73.7022,67,96
73.7022,67,98
73.7022,67,100
75.8521,67,102
75.4172,67,104
75.4172,67,106
75.8521,67,108
81.2714,67,110
84.1246,67,112
68.0010,67,114
78.5151,67,116
66.4546,67,118
71.2025,67,120
82.2116,69,60
80.3421,69,62
78.5151,69,64
78.5151,69,66
78.9679,69,68
76.7296,69,70
75.4172,69,72
75.4172,69,74
73.7022,69,76
71.2025,69,78
73.7022,69,80
72.0262,69,82
72.0262,69,84
45.4663,69,86
38.7043,69,88
38.7043,69,90
52.7989,69,92
72.0262,69,94
73.2795,69,96
73.7022,69,98
73.7022,69,100
73.7022,69,102
75.4172,69,104
75.4172,69,106
75.4172,69,108
77.1721,69,110
77.1721,69,112
76.7296,69,114
78.5151,69,116
80.3421,69,118
82.2116,69,120
79.8814,71,60
78.5151,71,62
78.5151,71,64
76.7296,71,66
77.1721,71,68
74.5548,71,70
74.9847,71,72
73.2795,71,74
72.8593,71,76
73.2795,71,78
71.2025,71,80
69.9846,71,82
62.7408,71,84
32.5712,71,86
35.9163,71,88
36.1234,71,90
39.6049,71,92
63.1026,71,94
73.7022,71,96
71.6131,71,98
69.9846,71,100
71.6131,71,102
73.7022,71,104
73.7022,71,106
73.7022,71,108
75.4172,71,110
77.1721,71,112
76.7296,71,114
78.5151,71,116
78.5151,71,118
80.3421,71,120
80.3421,73,60
78.5151,73,62
78.9679,73,64
77.1721,73,66
74.9847,73,68
75.4172,73,70
73.7022,73,72
73.7022,73,74
73.2795,73,76
72.0262,73,78
72.0262,73,80
70.3883,73,82
54.9677,73,84
33.3291,73,86
36.3318,73,88
